winner_name,surface,tourney_level,tourney_name,count
Alisa Kleybanova,Clay,G,Other,3
Alisa Kleybanova,Clay,I,Other,8
Alisa Kleybanova,Clay,P,Other,3
Alisa Kleybanova,Clay,PM,Madrid,4
Alisa Kleybanova,Clay,T1,Other,1
Alisa Kleybanova,Clay,T4,Other,2
Alisa Kleybanova,Grass,G,Wimbledon,6
Alisa Kleybanova,Grass,T2,Other,2
Alisa Kleybanova,Hard,D,Other,2
Alisa Kleybanova,Hard,F,Other,2
Alisa Kleybanova,Hard,G,Australian Open,7
Alisa Kleybanova,Hard,G,Other,3
Alisa Kleybanova,Hard,I,Kuala Lumpur,6
Alisa Kleybanova,Hard,I,Other,1
Alisa Kleybanova,Hard,I,Seoul,6
Alisa Kleybanova,Hard,P,Dubai,4
Alisa Kleybanova,Hard,P,Moscow,7
Alisa Kleybanova,Hard,P,Other,11
Alisa Kleybanova,Hard,P,Sydney,4
Alisa Kleybanova,Hard,P,Toronto,4
Alisa Kleybanova,Hard,PM,Indian Wells,9
Alisa Kleybanova,Hard,PM,Miami,4
Alisa Kleybanova,Hard,PM,Other,2
Alisa Kleybanova,Hard,T1,Other,4
Alisa Kleybanova,Hard,T2,Other,3
Alise Vaidere,Hard,D,Other,5
Alison Riske Amritraj,Clay,G,Other,2
Alison Riske Amritraj,Clay,I,Nurnberg,6
Alison Riske Amritraj,Clay,I,Other,4
Alison Riske Amritraj,Clay,P,Other,4
Alison Riske Amritraj,Clay,PM,Other,2
Alison Riske Amritraj,Grass,G,Wimbledon,13
Alison Riske Amritraj,Grass,I,Birmingham,11
Alison Riske Amritraj,Grass,I,Nottingham,13
Alison Riske Amritraj,Grass,I,Other,4
Alison Riske Amritraj,Grass,I,S-Hertogenbosch,5
Alison Riske Amritraj,Grass,P,Other,5
Alison Riske Amritraj,Grass,W,Other,1
Alison Riske Amritraj,Hard,D,Other,2
Alison Riske Amritraj,Hard,G,Australian Open,8
Alison Riske Amritraj,Hard,G,Other,3
Alison Riske Amritraj,Hard,G,Us Open,5
Alison Riske Amritraj,Hard,I,Adelaide 2,4
Alison Riske Amritraj,Hard,I,Hobart,7
Alison Riske Amritraj,Hard,I,Linz,5
Alison Riske Amritraj,Hard,I,Other,10
Alison Riske Amritraj,Hard,I,Portoroz,4
Alison Riske Amritraj,Hard,I,Shenzhen,13
Alison Riske Amritraj,Hard,I,Tianjin,10
Alison Riske Amritraj,Hard,P,Cincinnati,4
Alison Riske Amritraj,Hard,P,Other,25
Alison Riske Amritraj,Hard,P,Stanford,6
Alison Riske Amritraj,Hard,P,Wuhan,7
Alison Riske Amritraj,Hard,PM,Miami,5
Alison Riske Amritraj,Hard,PM,Other,2
Alison Riske Amritraj,Hard,W,Other,1
Alison Van Uytvanck,Clay,D,Other,1
Alison Van Uytvanck,Clay,G,Roland Garros,8
Alison Van Uytvanck,Clay,I,Other,10
Alison Van Uytvanck,Clay,P,Other,4
Alison Van Uytvanck,Grass,G,Wimbledon,5
Alison Van Uytvanck,Grass,I,Other,10
Alison Van Uytvanck,Grass,P,Other,1
Alison Van Uytvanck,Hard,D,Other,8
Alison Van Uytvanck,Hard,G,Other,4
Alison Van Uytvanck,Hard,I,Budapest,10
Alison Van Uytvanck,Hard,I,Linz,8
Alison Van Uytvanck,Hard,I,Luxembourg,5
Alison Van Uytvanck,Hard,I,Lyon,6
Alison Van Uytvanck,Hard,I,Nur-Sultan,5
Alison Van Uytvanck,Hard,I,Other,21
Alison Van Uytvanck,Hard,I,Quebec City,7
Alison Van Uytvanck,Hard,I,Tashkent,5
Alison Van Uytvanck,Hard,O,Other,2
Alison Van Uytvanck,Hard,P,Other,8
Alison Van Uytvanck,Hard,PM,Other,5
Alison Van Uytvanck,Hard,W,Other,1
Alison Vaughan,Clay,D,Other,1
Alissa Velts,Hard,D,Other,10
Alize Cornet,Carpet,P,Paris,6
Alize Cornet,Carpet,T2,Other,1
Alize Cornet,Clay,G,Roland Garros,21
Alize Cornet,Clay,I,Acapulco,4
Alize Cornet,Clay,I,Bad Gastein,11
Alize Cornet,Clay,I,Fes,4
Alize Cornet,Clay,I,Gstaad,5
Alize Cornet,Clay,I,Lausanne,6
Alize Cornet,Clay,I,Other,12
Alize Cornet,Clay,I,Strasbourg,13
Alize Cornet,Clay,P,Charleston,6
Alize Cornet,Clay,P,Other,4
Alize Cornet,Clay,P,Rome,4
Alize Cornet,Clay,PM,Madrid,4
Alize Cornet,Clay,PM,Other,1
Alize Cornet,Clay,T1,Charleston,4
Alize Cornet,Clay,T1,Rome,5
Alize Cornet,Clay,T2,Amelia Island,4
Alize Cornet,Clay,T3,Acapulco,6
Alize Cornet,Clay,T3,Budapest,4
Alize Cornet,Clay,T3,Other,1
Alize Cornet,Clay,T4,Other,2
Alize Cornet,Clay,W,Other,1
Alize Cornet,Grass,G,Wimbledon,15
Alize Cornet,Grass,I,Bad Homburg,4
Alize Cornet,Grass,I,Other,4
Alize Cornet,Grass,O,Other,1
Alize Cornet,Grass,P,Eastbourne,4
Alize Cornet,Grass,P,Other,4
Alize Cornet,Grass,W,Other,1
Alize Cornet,Hard,D,Other,6
Alize Cornet,Hard,F,Other,2
Alize Cornet,Hard,G,Australian Open,22
Alize Cornet,Hard,G,US Open,12
Alize Cornet,Hard,G,Us Open,6
Alize Cornet,Hard,I,Auckland,5
Alize Cornet,Hard,I,Brisbane,4
Alize Cornet,Hard,I,Guangzhou,10
Alize Cornet,Hard,I,Hobart,10
Alize Cornet,Hard,I,Hong Kong,5
Alize Cornet,Hard,I,Katowice,8
Alize Cornet,Hard,I,Luxembourg,4
Alize Cornet,Hard,I,Monastir,4
Alize Cornet,Hard,I,Monterrey,6
Alize Cornet,Hard,I,Other,25
Alize Cornet,Hard,I,Washington,4
Alize Cornet,Hard,O,Other,3
Alize Cornet,Hard,P,Brisbane,4
Alize Cornet,Hard,P,Cincinnati,5
Alize Cornet,Hard,P,Dubai,10
Alize Cornet,Hard,P,Moscow,4
Alize Cornet,Hard,P,Other,22
Alize Cornet,Hard,P,Toronto,5
Alize Cornet,Hard,P,Wuhan,6
Alize Cornet,Hard,PM,Beijing,5
Alize Cornet,Hard,PM,Indian Wells,6
Alize Cornet,Hard,PM,Miami,9
Alize Cornet,Hard,PM,Other,1
Alize Cornet,Hard,T1,Other,1
Alize Cornet,Hard,T2,Other,6
Alize Cornet,Hard,W,Chicago 1,4
Alize Lim,Clay,I,Other,2
Alize Lim,Hard,I,Other,2
Alla Kudryavtseva,Clay,G,Other,3
Alla Kudryavtseva,Clay,I,Other,10
Alla Kudryavtseva,Clay,P,Other,2
Alla Kudryavtseva,Clay,T4,Other,2
Alla Kudryavtseva,Grass,G,Wimbledon,4
Alla Kudryavtseva,Grass,I,Birmingham,7
Alla Kudryavtseva,Grass,I,Other,1
Alla Kudryavtseva,Hard,G,Other,6
Alla Kudryavtseva,Hard,I,Guangzhou,4
Alla Kudryavtseva,Hard,I,Other,9
Alla Kudryavtseva,Hard,I,Quebec City,4
Alla Kudryavtseva,Hard,I,Tashkent,9
Alla Kudryavtseva,Hard,P,Other,6
Alla Kudryavtseva,Hard,PM,Other,3
Alla Kudryavtseva,Hard,T1,Other,3
Alla Kudryavtseva,Hard,T2,Other,3
Alla Kudryavtseva,Hard,T3,Other,6
Alla Kudryavtseva,Hard,T4,Other,3
Allie Kiick,Clay,I,Other,1
Allie Kiick,Clay,P,Other,1
Allie Kiick,Hard,I,Other,3
Allison Bradshaw,Carpet,T3,Other,1
Allison Bradshaw,Hard,G,Other,3
Allison Bradshaw,Hard,T2,Other,1
Allison Bradshaw,Hard,T5,Other,2
Alma Michelle Espinosa Rodriguez,Clay,D,Other,2
Alona Bondarenko,Clay,D,Other,10
Alona Bondarenko,Clay,G,Other,3
Alona Bondarenko,Clay,I,Budapest,4
Alona Bondarenko,Clay,I,Other,2
Alona Bondarenko,Clay,P,Other,3
Alona Bondarenko,Clay,P,Warsaw,6
Alona Bondarenko,Clay,PM,Madrid,5
Alona Bondarenko,Clay,T1,Berlin,5
Alona Bondarenko,Clay,T1,Other,4
Alona Bondarenko,Clay,T2,Amelia Island,6
Alona Bondarenko,Clay,T2,Warsaw,4
Alona Bondarenko,Clay,T3,Other,5
Alona Bondarenko,Clay,T4,Other,6
Alona Bondarenko,Grass,G,Wimbledon,7
Alona Bondarenko,Grass,I,Other,1
Alona Bondarenko,Grass,T3,'s-Hertogenbosch,6
Alona Bondarenko,Grass,T3,Birmingham,4
Alona Bondarenko,Hard,D,Other,4
Alona Bondarenko,Hard,G,Australian Open,8
Alona Bondarenko,Hard,G,US Open,8
Alona Bondarenko,Hard,I,Hobart,6
Alona Bondarenko,Hard,I,Other,2
Alona Bondarenko,Hard,O,Other,1
Alona Bondarenko,Hard,P,Moscow,4
Alona Bondarenko,Hard,P,Other,10
Alona Bondarenko,Hard,PM,Other,3
Alona Bondarenko,Hard,T1,Indian Wells,4
Alona Bondarenko,Hard,T1,Other,6
Alona Bondarenko,Hard,T2,Linz,4
Alona Bondarenko,Hard,T2,Luxembourg,5
Alona Bondarenko,Hard,T2,Other,8
Alona Bondarenko,Hard,T3,Other,4
Alona Bondarenko,Hard,T4,Hobart,4
Alona Bondarenko,Hard,T4,Hyderabad,4
Alona Bondarenko,Hard,T4,Other,3
Alycia Parks,Clay,I,Other,3
Alycia Parks,Clay,PM,Other,2
Alycia Parks,Clay,W,Other,1
Alycia Parks,Grass,G,Other,1
Alycia Parks,Grass,P,Other,1
Alycia Parks,Hard,G,Other,2
Alycia Parks,Hard,I,Lyon,5
Alycia Parks,Hard,I,Other,2
Alycia Parks,Hard,P,Other,4
Alycia Parks,Hard,PM,Other,1
Alysia May,Carpet,W,Other,1
Alysia May,Hard,W,Other,1
Alyssa Boey,Hard,D,Other,1
Alyssa Cohen,Hard,CC,Other,5
Amanda Anisimova,Clay,G,Roland Garros,11
Amanda Anisimova,Clay,I,Bogota,5
Amanda Anisimova,Clay,P,Charleston,5
Amanda Anisimova,Clay,P,Other,4
Amanda Anisimova,Clay,P,Rome,5
Amanda Anisimova,Clay,PM,Other,1
Amanda Anisimova,Clay,W,Other,2
Amanda Anisimova,Grass,G,Wimbledon,5
Amanda Anisimova,Grass,I,Other,4
Amanda Anisimova,Grass,W,Other,2
Amanda Anisimova,Hard,G,Australian Open,9
Amanda Anisimova,Hard,G,Other,3
Amanda Anisimova,Hard,I,Auckland,6
Amanda Anisimova,Hard,I,Hiroshima,4
Amanda Anisimova,Hard,I,Melbourne 2,5
Amanda Anisimova,Hard,P,Other,20
Amanda Anisimova,Hard,P,San Jose,4
Amanda Anisimova,Hard,PM,Indian Wells,4
Amanda Anisimova,Hard,PM,Other,7
Amanda Anisimova,Hard,PM,Toronto,5
Amanda Augustus,Grass,CC,Other,1
Amanda Browne,Hard,D,Other,1
Amanda Coetzer,Carpet,F,Other,1
Amanda Coetzer,Carpet,T1,Other,5
Amanda Coetzer,Carpet,T2,Other,2
Amanda Coetzer,Carpet,T3,Other,4
Amanda Coetzer,Carpet,W,Brighton,4
Amanda Coetzer,Carpet,W,Leipzig,4
Amanda Coetzer,Carpet,W,Luxembourg,4
Amanda Coetzer,Carpet,W,Other,6
Amanda Coetzer,Carpet,W,Philadelphia,6
Amanda Coetzer,Carpet,W,Tokyo,8
Amanda Coetzer,Clay,D,Other,21
Amanda Coetzer,Clay,G,Roland Garros,20
Amanda Coetzer,Clay,O,Other,2
Amanda Coetzer,Clay,T1,Berlin,7
Amanda Coetzer,Clay,T1,Charleston,7
Amanda Coetzer,Clay,T1,Other,3
Amanda Coetzer,Clay,T2,Amelia Island,7
Amanda Coetzer,Clay,T2,Hamburg,5
Amanda Coetzer,Clay,T3,Acapulco,10
Amanda Coetzer,Clay,T4,Antwerp,5
Amanda Coetzer,Clay,W,Amelia Island,16
Amanda Coetzer,Clay,W,Barcelona,5
Amanda Coetzer,Clay,W,Berlin,6
Amanda Coetzer,Clay,W,Budapest,5
Amanda Coetzer,Clay,W,Hilton Head,19
Amanda Coetzer,Clay,W,Other,14
Amanda Coetzer,Clay,W,Prague,5
Amanda Coetzer,Clay,W,Rome,11
Amanda Coetzer,Clay,W,Strasbourg,4
Amanda Coetzer,Grass,G,Wimbledon,16
Amanda Coetzer,Grass,T2,Other,2
Amanda Coetzer,Grass,W,Other,3
Amanda Coetzer,Hard,D,Other,4
Amanda Coetzer,Hard,G,Australian Open,31
Amanda Coetzer,Hard,G,US Open,25
Amanda Coetzer,Hard,O,Other,4
Amanda Coetzer,Hard,T1,Indian Wells,6
Amanda Coetzer,Hard,T1,Miami,7
Amanda Coetzer,Hard,T1,Other,8
Amanda Coetzer,Hard,T2,Los Angeles,4
Amanda Coetzer,Hard,T2,Other,11
Amanda Coetzer,Hard,T2,Sydney,6
Amanda Coetzer,Hard,T3,Luxembourg,4
Amanda Coetzer,Hard,T3,Memphis,4
Amanda Coetzer,Hard,W,Boca Raton,5
Amanda Coetzer,Hard,W,Canadian Open,12
Amanda Coetzer,Hard,W,Delray Beach,4
Amanda Coetzer,Hard,W,Filderstadt,5
Amanda Coetzer,Hard,W,Indian Wells,15
Amanda Coetzer,Hard,W,Key Biscayne,17
Amanda Coetzer,Hard,W,Manhattan Beach,7
Amanda Coetzer,Hard,W,Melbourne,5
Amanda Coetzer,Hard,W,New Haven,4
Amanda Coetzer,Hard,W,Oklahoma,10
Amanda Coetzer,Hard,W,Other,21
Amanda Coetzer,Hard,W,San Diego,5
Amanda Coetzer,Hard,W,San Juan,6
Amanda Coetzer,Hard,W,Stanford,4
Amanda Coetzer,Hard,W,Tokyo,6
Amanda Coetzer,Hard,W,Tokyo Nichirei,6
Amanda Coetzer,Hard,W,Zurich,4
Amanda Grahame,Carpet,CC,Other,1
Amanda Grahame,Clay,CC,Ipswich 2 10K,4
Amanda Grahame,Clay,CC,Other,3
Amanda Grahame,Grass,CC,Other,2
Amanda Grahame,Grass,CC,Warrnambool 1 10K,4
Amanda Grahame,Grass,CC,Warrnambool 2 10K,6
Amanda Grahame,Grass,CC,Warrnambool 3 10K,5
Amanda Grahame,Hard,CC,Kugayama 1 10K,4
Amanda Grahame,Hard,CC,Other,5
Amanda Grahame,Hard,T3,Other,1
Amanda Grahame,Hard,T5,Other,3
Amanda Grunfeld,Grass,G,Other,2
Amanda Grunfeld,Grass,W,Other,1
Amanda Grunfeld,Hard,W,Other,1
Amanda Hopmans,Carpet,T2,Other,1
Amanda Hopmans,Carpet,W,Other,4
Amanda Hopmans,Clay,D,Other,8
Amanda Hopmans,Clay,T4,Other,3
Amanda Hopmans,Clay,T4,Warsaw,4
Amanda Hopmans,Clay,W,Other,2
Amanda Hopmans,Grass,G,Other,1
Amanda Hopmans,Grass,T3,Other,2
Amanda Hopmans,Grass,W,Other,1
Amanda Hopmans,Hard,G,Other,1
Amanda Hopmans,Hard,T4,Other,3
Amanda Hopmans,Hard,T5,Other,1
Amanda Keen,Grass,T2,Other,1
Amanda Keen,Hard,D,Other,2
Amanda Trail,Clay,D,Other,1
Amanda Wainwright,Grass,G,Other,1
Amandine Hesse,Clay,G,Other,1
Amandine Hesse,Clay,I,Other,2
Amandine Hesse,Hard,I,Other,1
Amani Khalifa,Clay,D,Other,1
Amarissa Kiara Toth,Clay,I,Other,1
Amber Liu,Hard,T2,Other,1
Amber Liu,Hard,T3,Other,1
Amelie Cocheteux,Carpet,W,Other,4
Amelie Cocheteux,Clay,G,Other,1
Amelie Cocheteux,Clay,T4,Other,1
Amelie Cocheteux,Clay,W,Maria Lankowitz,4
Amelie Cocheteux,Clay,W,Other,6
Amelie Cocheteux,Grass,G,Other,1
Amelie Cocheteux,Hard,G,Other,4
Amelie Cocheteux,Hard,T1,Other,1
Amelie Cocheteux,Hard,T3,Other,1
Amelie Cocheteux,Hard,W,Other,5
Amelie Mauresmo,Carpet,D,Other,7
Amelie Mauresmo,Carpet,P,Paris,5
Amelie Mauresmo,Carpet,T1,Moscow,9
Amelie Mauresmo,Carpet,T2,Nice,5
Amelie Mauresmo,Carpet,T2,Other,3
Amelie Mauresmo,Carpet,T2,Paris,22
Amelie Mauresmo,Carpet,W,Other,5
Amelie Mauresmo,Carpet,W,Paris,4
Amelie Mauresmo,Clay,D,Other,17
Amelie Mauresmo,Clay,G,Roland Garros,25
Amelie Mauresmo,Clay,PM,Madrid,4
Amelie Mauresmo,Clay,T1,Berlin,22
Amelie Mauresmo,Clay,T1,Other,2
Amelie Mauresmo,Clay,T1,Rome,25
Amelie Mauresmo,Clay,T2,Amelia Island,12
Amelie Mauresmo,Clay,T2,Warsaw,5
Amelie Mauresmo,Clay,T3,Bol,4
Amelie Mauresmo,Clay,T3,Other,3
Amelie Mauresmo,Clay,W,Berlin,7
Amelie Mauresmo,Clay,W,Other,5
Amelie Mauresmo,Clay,W,Rome,4
Amelie Mauresmo,Grass,G,Wimbledon,33
Amelie Mauresmo,Grass,P,Other,1
Amelie Mauresmo,Grass,T2,Eastbourne,6
Amelie Mauresmo,Grass,T3,Other,3
Amelie Mauresmo,Grass,W,Other,1
Amelie Mauresmo,Hard,D,Other,6
Amelie Mauresmo,Hard,F,WTA Tour Championships,12
Amelie Mauresmo,Hard,G,Australian Open,38
Amelie Mauresmo,Hard,G,US Open,35
Amelie Mauresmo,Hard,I,Other,3
Amelie Mauresmo,Hard,O,Olympics,5
Amelie Mauresmo,Hard,P,Other,3
Amelie Mauresmo,Hard,PM,Other,3
Amelie Mauresmo,Hard,T1,Indian Wells,5
Amelie Mauresmo,Hard,T1,Miami,11
Amelie Mauresmo,Hard,T1,Montreal,10
Amelie Mauresmo,Hard,T1,Other,4
Amelie Mauresmo,Hard,T1,Toronto,6
Amelie Mauresmo,Hard,T2,Antwerp,12
Amelie Mauresmo,Hard,T2,Beijing,4
Amelie Mauresmo,Hard,T2,Doha,5
Amelie Mauresmo,Hard,T2,Dubai,12
Amelie Mauresmo,Hard,T2,Filderstadt,13
Amelie Mauresmo,Hard,T2,Linz,4
Amelie Mauresmo,Hard,T2,New Haven,13
Amelie Mauresmo,Hard,T2,Other,2
Amelie Mauresmo,Hard,T2,Philadelphia,12
Amelie Mauresmo,Hard,T2,Sydney,14
Amelie Mauresmo,Hard,T3,Other,7
Amelie Mauresmo,Hard,W,Bratislava,5
Amelie Mauresmo,Hard,W,New Haven,4
Amelie Mauresmo,Hard,W,Other,6
Amina Anshba,Clay,I,Other,1
Amina Anshba,Hard,I,Other,1
Amina Rakhim,Hard,D,Other,6
Amira Benaissa,Clay,D,Other,1
Amira Samara,Clay,D,Other,3
Amira Samara,Hard,D,Other,2
Amra Sadikovic,Clay,I,Other,3
Amra Sadikovic,Hard,D,Other,3
Amra Sadikovic,Hard,I,Other,1
Amreetha Muttiah,Hard,D,Other,4
Amy Berthe,Clay,D,Other,1
Amy Bowtell,Clay,D,Other,6
Amy Bowtell,Hard,D,Other,5
Amy Frazier,Carpet,T2,Other,2
Amy Frazier,Carpet,T3,Other,2
Amy Frazier,Carpet,W,Chicago,9
Amy Frazier,Carpet,W,Oakland,7
Amy Frazier,Carpet,W,Other,2
Amy Frazier,Carpet,W,Philadelphia,12
Amy Frazier,Clay,G,Roland Garros,9
Amy Frazier,Clay,T1,Charleston,5
Amy Frazier,Clay,T1,Other,1
Amy Frazier,Clay,T2,Other,3
Amy Frazier,Clay,T3,Other,5
Amy Frazier,Clay,W,Lucerne,6
Amy Frazier,Clay,W,Madrid,4
Amy Frazier,Grass,G,Wimbledon,21
Amy Frazier,Grass,T2,Eastbourne,4
Amy Frazier,Hard,D,Other,2
Amy Frazier,Hard,G,Australian Open,19
Amy Frazier,Hard,G,US Open,18
Amy Frazier,Hard,T1,Indian Wells,4
Amy Frazier,Hard,T1,Miami,5
Amy Frazier,Hard,T1,Other,6
Amy Frazier,Hard,T1,San Diego,4
Amy Frazier,Hard,T2,Los Angeles,8
Amy Frazier,Hard,T2,Other,2
Amy Frazier,Hard,T2,San Diego,4
Amy Frazier,Hard,T2,Stanford,9
Amy Frazier,Hard,T2,Tokyo,5
Amy Frazier,Hard,T3,Cincinnati,5
Amy Frazier,Hard,T3,Memphis,5
Amy Frazier,Hard,T3,Other,4
Amy Frazier,Hard,T3,Quebec City,8
Amy Frazier,Hard,T4,Auckland,5
Amy Frazier,Hard,T4,Hobart,5
Amy Frazier,Hard,T4,Other,1
Amy Frazier,Hard,T5,Hobart,14
Amy Frazier,Hard,W,Canadian Open,6
Amy Frazier,Hard,W,Indian Wells,4
Amy Frazier,Hard,W,Key Biscayne,8
Amy Frazier,Hard,W,Manhattan Beach,13
Amy Frazier,Hard,W,Oklahoma,13
Amy Frazier,Hard,W,Other,19
Amy Frazier,Hard,W,Stanford,5
Amy Frazier,Hard,W,Sydney,11
Amy Frazier,Hard,W,Tokyo,28
Amy Frazier,Hard,W,Tokyo Japan Open,9
Amy Frazier,Hard,W,Tokyo Nichirei,8
Amy Jonsson,Clay,D,Other,7
Amy Jonsson,Hard,D,Other,1
Amy Jonsson,Hard,W,Other,1
Amy Schwartz,Hard,W,Other,1
An Sophie Mestach,Hard,D,Other,1
An Sophie Mestach,Hard,I,Other,1
Ana Alcazar,Clay,W,Other,3
Ana Bogdan,Clay,D,Other,1
Ana Bogdan,Clay,G,Roland Garros,6
Ana Bogdan,Clay,I,Bogota,4
Ana Bogdan,Clay,I,Istanbul,4
Ana Bogdan,Clay,I,Other,17
Ana Bogdan,Clay,I,Warsaw,4
Ana Bogdan,Clay,PM,Other,3
Ana Bogdan,Grass,G,Wimbledon,4
Ana Bogdan,Grass,P,Other,1
Ana Bogdan,Hard,D,Other,4
Ana Bogdan,Hard,G,Other,6
Ana Bogdan,Hard,I,Cluj-Napoca,4
Ana Bogdan,Hard,I,Other,24
Ana Bogdan,Hard,P,Other,6
Ana Bogdan,Hard,W,Other,1
Ana Buraku,Clay,D,Other,1
Ana Carmen Zamburek,Hard,D,Other,1
Ana Catarina Nogueira,Clay,D,Other,6
Ana Catarina Nogueira,Hard,CC,Other,3
Ana Cecilia Trevino,Hard,CC,Other,1
Ana Clara Duarte,Clay,D,Other,5
Ana Filipa Santos,Hard,D,Other,1
Ana Gaspar,Clay,D,Other,5
Ana Gasparyan,Clay,D,Other,4
Ana Ivanovic,Carpet,D,Other,3
Ana Ivanovic,Carpet,T1,Tokyo,5
Ana Ivanovic,Clay,D,Other,9
Ana Ivanovic,Clay,G,Roland Garros,37
Ana Ivanovic,Clay,P,Other,1
Ana Ivanovic,Clay,P,Rome,13
Ana Ivanovic,Clay,P,Stuttgart,7
Ana Ivanovic,Clay,PM,Madrid,11
Ana Ivanovic,Clay,T1,Berlin,9
Ana Ivanovic,Clay,T1,Other,3
Ana Ivanovic,Clay,T2,Other,3
Ana Ivanovic,Clay,T2,Warsaw,5
Ana Ivanovic,Grass,G,Wimbledon,24
Ana Ivanovic,Grass,I,Other,6
Ana Ivanovic,Grass,O,Other,2
Ana Ivanovic,Grass,P,Birmingham,5
Ana Ivanovic,Grass,P,Other,1
Ana Ivanovic,Grass,T3,Other,3
Ana Ivanovic,Hard,D,Other,5
Ana Ivanovic,Hard,F,Other,4
Ana Ivanovic,Hard,F,Tournament of Champions,8
Ana Ivanovic,Hard,G,Australian Open,26
Ana Ivanovic,Hard,G,US Open,21
Ana Ivanovic,Hard,I,Auckland,5
Ana Ivanovic,Hard,I,Brisbane,5
Ana Ivanovic,Hard,I,Linz,12
Ana Ivanovic,Hard,I,Luxembourg,4
Ana Ivanovic,Hard,I,Monterrey,9
Ana Ivanovic,Hard,I,Other,2
Ana Ivanovic,Hard,P,Brisbane,4
Ana Ivanovic,Hard,P,Cincinnati,13
Ana Ivanovic,Hard,P,Doha,4
Ana Ivanovic,Hard,P,Dubai,9
Ana Ivanovic,Hard,P,Other,20
Ana Ivanovic,Hard,P,Tokyo,11
Ana Ivanovic,Hard,P,Toronto,7
Ana Ivanovic,Hard,PM,Beijing,17
Ana Ivanovic,Hard,PM,Indian Wells,15
Ana Ivanovic,Hard,PM,Miami,11
Ana Ivanovic,Hard,T1,Indian Wells,11
Ana Ivanovic,Hard,T1,Miami,7
Ana Ivanovic,Hard,T1,Montreal,7
Ana Ivanovic,Hard,T1,Other,5
Ana Ivanovic,Hard,T1,Zurich,4
Ana Ivanovic,Hard,T2,Linz,9
Ana Ivanovic,Hard,T2,Los Angeles,8
Ana Ivanovic,Hard,T2,Luxembourg,4
Ana Ivanovic,Hard,T2,Other,9
Ana Ivanovic,Hard,T2,Sydney,6
Ana Ivanovic,Hard,T3,Other,4
Ana Ivanovic,Hard,T5,Canberra,5
Ana Jovanovic,Clay,D,Other,2
Ana Jovanovic,Hard,D,Other,1
Ana Konjuh,Clay,D,Other,1
Ana Konjuh,Clay,G,Other,3
Ana Konjuh,Clay,I,Other,7
Ana Konjuh,Clay,I,Prague,4
Ana Konjuh,Clay,P,Other,1
Ana Konjuh,Clay,W,Belgrade,4
Ana Konjuh,Grass,G,Wimbledon,6
Ana Konjuh,Grass,I,Nottingham,5
Ana Konjuh,Grass,I,Other,5
Ana Konjuh,Hard,D,Other,8
Ana Konjuh,Hard,G,Other,3
Ana Konjuh,Hard,G,US Open,5
Ana Konjuh,Hard,I,Auckland,6
Ana Konjuh,Hard,I,Other,14
Ana Konjuh,Hard,O,Other,1
Ana Konjuh,Hard,P,Other,17
Ana Konjuh,Hard,W,Other,3
Ana Lilyan Guzman,Clay,D,Other,2
Ana Lilyan Guzman,Hard,D,Other,1
Ana Lucia Migliarini De Leon,Clay,D,Other,9
Ana Lucia Migliarini De Leon,Hard,CC,Other,5
Ana Lucia Migliarini De Leon,Hard,D,Other,3
Ana Maria Zuleta,Hard,D,Other,2
Ana Sofia Cordero,Clay,D,Other,1
Ana Sofia Cordero,Hard,D,Other,1
Ana Sofia Sanchez,Clay,D,Other,7
Ana Sofia Sanchez,Hard,I,Other,1
Ana Timotic,Clay,D,Other,3
Ana Valeria Rolon,Clay,D,Other,2
Ana Veselinovic,Clay,D,Other,1
Ana Vrljic,Clay,D,Other,1
Ana Vrljic,Clay,I,Other,2
Ana Vrljic,Clay,T3,Other,1
Ana Vrljic,Hard,D,Other,1
Ana Vrljic,Hard,T4,Other,1
Anabel Medina Garrigues,Carpet,T2,Other,2
Anabel Medina Garrigues,Clay,D,Other,7
Anabel Medina Garrigues,Clay,G,Roland Garros,15
Anabel Medina Garrigues,Clay,I,Budapest,5
Anabel Medina Garrigues,Clay,I,Estoril,8
Anabel Medina Garrigues,Clay,I,Fes,8
Anabel Medina Garrigues,Clay,I,Marbella,5
Anabel Medina Garrigues,Clay,I,Other,6
Anabel Medina Garrigues,Clay,I,Palermo,6
Anabel Medina Garrigues,Clay,I,Strasbourg,9
Anabel Medina Garrigues,Clay,P,Other,2
Anabel Medina Garrigues,Clay,P,Rome,4
Anabel Medina Garrigues,Clay,PM,Madrid,7
Anabel Medina Garrigues,Clay,T1,Berlin,4
Anabel Medina Garrigues,Clay,T1,Charleston,6
Anabel Medina Garrigues,Clay,T1,Rome,7
Anabel Medina Garrigues,Clay,T2,Amelia Island,6
Anabel Medina Garrigues,Clay,T3,Bogota,5
Anabel Medina Garrigues,Clay,T3,Other,7
Anabel Medina Garrigues,Clay,T3,Strasbourg,19
Anabel Medina Garrigues,Clay,T4,Fes,4
Anabel Medina Garrigues,Clay,T4,Other,4
Anabel Medina Garrigues,Clay,T4,Palermo,14
Anabel Medina Garrigues,Clay,T5,Other,4
Anabel Medina Garrigues,Clay,T5,Palermo,13
Anabel Medina Garrigues,Grass,G,Wimbledon,7
Anabel Medina Garrigues,Grass,I,Other,2
Anabel Medina Garrigues,Grass,P,Other,2
Anabel Medina Garrigues,Grass,T3,s Hertogenbosch,4
Anabel Medina Garrigues,Hard,D,Other,3
Anabel Medina Garrigues,Hard,F,Other,2
