,player_name,surface,matches_won,matches_lost,win_rate
14109,Tina Schiechtl,Clay,0.0,2.0,0.0
14110,Tina Schiechtl,Hard,0.0,1.0,0.0
14111,Tina Vukasovic,Clay,2.0,0.0,100.0
14112,Tina Vukasovic,Hard,1.0,0.0,100.0
14113,Tinatin Kavlashvili,Clay,1.0,1.0,50.0
14114,Tinatin Kavlashvili,Hard,4.0,1.0,80.0
14115,Tine Scheuer Larsen,Carpet,1.0,1.0,50.0
14116,Tine Scheuer Larsen,Clay,3.0,2.0,60.0
14117,Tinesta Rowe,Clay,1.0,2.0,33.33333333333333
14118,Tinesta Rowe,Hard,2.0,2.0,50.0
14119,Ting Fei Juan,Hard,1.0,3.0,25.0
14120,Ting Li,Clay,1.0,1.0,50.0
14121,Ting Li,Hard,20.0,12.0,62.5
14122,Ting Wen Wang,Hard,0.0,1.0,0.0
14123,Tjasa Srimpf,Hard,0.0,3.0,0.0
14124,Tomoe Hotta,Grass,8.0,10.0,44.44444444444444
14125,Tomoko Taira,Hard,0.0,1.0,0.0
14126,Tomoko Yonemura,Hard,0.0,4.0,0.0
14127,Tornado Alicia Black,Hard,0.0,2.0,0.0
14128,Tracee Lee,Carpet,1.0,3.0,25.0
14129,Tracey Hiete,Clay,3.0,4.0,42.857142857142854
14130,Tracey Morton Rodgers,Clay,0.0,3.0,0.0
14131,Tracey Morton Rodgers,Grass,0.0,1.0,0.0
14132,Tracey Morton Rodgers,Hard,1.0,6.0,14.285714285714285
14133,Tracey Oconnor,Grass,1.0,2.0,33.33333333333333
14134,Tracey Oconnor,Hard,2.0,2.0,50.0
14135,Tracy Almeda Singian,Clay,2.0,2.0,50.0
14136,Tracy Almeda Singian,Hard,0.0,5.0,0.0
14137,Tracy Austin,Carpet,1.0,2.0,33.33333333333333
14138,Tracy Austin,Clay,2.0,3.0,40.0
14139,Tracy Austin,Grass,0.0,1.0,0.0
14140,Tracy Austin,Hard,8.0,8.0,50.0
14141,Trang Huynh Phuong Dai,Hard,3.0,2.0,60.0
14142,Trevine Sellier,Hard,0.0,1.0,0.0
14143,Tricia Ann Greaves,Hard,2.0,2.0,50.0
14144,Trina Slapeka,Clay,2.0,1.0,66.66666666666666
14145,Trudi Musgrave,Carpet,0.0,1.0,0.0
14146,Trudi Musgrave,Clay,6.0,4.0,60.0
14147,Trudi Musgrave,Grass,23.0,10.0,69.6969696969697
14148,Trudi Musgrave,Hard,0.0,5.0,0.0
14149,Tsedey Kifle,Clay,0.0,2.0,0.0
14150,Tshidiso Mosinyi,Clay,0.0,2.0,0.0
14151,Tsvetana Pironkova,Carpet,4.0,7.0,36.36363636363637
14152,Tsvetana Pironkova,Clay,58.0,72.0,44.61538461538462
14153,Tsvetana Pironkova,Grass,33.0,27.0,55.00000000000001
14154,Tsvetana Pironkova,Hard,98.0,136.0,41.88034188034188
14155,Tu Dong,Grass,1.0,4.0,20.0
14156,Tyler Smith,Hard,1.0,2.0,33.33333333333333
14157,Tze May Lee,Clay,0.0,2.0,0.0
14158,Tzipi Obziler,Carpet,1.0,0.0,100.0
14159,Tzipi Obziler,Clay,22.0,23.0,48.888888888888886
14160,Tzipi Obziler,Grass,0.0,3.0,0.0
14161,Tzipi Obziler,Hard,34.0,40.0,45.94594594594595
14162,Tzu Ting Weng,Clay,4.0,2.0,66.66666666666666
14163,Tzu Ting Weng,Grass,1.0,4.0,20.0
14164,Tzu Ting Weng,Hard,3.0,10.0,23.076923076923077
14165,Ulrike Priller,Hard,0.0,1.0,0.0
14166,Ulrikke Eikeri,Clay,9.0,15.0,37.5
14167,Ulrikke Eikeri,Hard,7.0,13.0,35.0
14168,Ummarahmat Hummetova,Hard,1.0,7.0,12.5
14169,Upeka Wijeratne,Clay,1.0,2.0,33.33333333333333
14170,Urszula Radwanska,Carpet,1.0,3.0,25.0
14171,Urszula Radwanska,Clay,14.0,27.0,34.146341463414636
14172,Urszula Radwanska,Grass,16.0,16.0,50.0
14173,Urszula Radwanska,Hard,81.0,99.0,45.0
14174,Ushna Suhail,Hard,12.0,21.0,36.36363636363637
14175,Usue Maitane Arconada,Clay,0.0,1.0,0.0
14176,Usue Maitane Arconada,Hard,1.0,6.0,14.285714285714285
14177,Uzma Khan,Hard,9.0,1.0,90.0
14178,Vaida Martinkute,Clay,0.0,1.0,0.0
14179,Vaidehi Chaudhari,Hard,0.0,1.0,0.0
14180,Vajira Premaratne,Clay,1.0,1.0,50.0
14181,Vajira Premaratne,Hard,2.0,2.0,50.0
14182,Valda Lake,Carpet,0.0,1.0,0.0
14183,Valda Lake,Clay,0.0,1.0,0.0
14184,Valda Lake,Grass,0.0,3.0,0.0
14185,Valda Lake,Hard,0.0,1.0,0.0
14186,Valentina Castro,Clay,6.0,9.0,40.0
14187,Valentina Castro,Hard,12.0,1.0,92.3076923076923
14188,Valentina Ivanov,Clay,0.0,3.0,0.0
14189,Valentina Ivanov,Hard,3.0,1.0,75.0
14190,Valentina Mediorreal Arias,Clay,0.0,1.0,0.0
14191,Valentina Sassi,Clay,0.0,4.0,0.0
14192,Valentina Starkova,Hard,1.0,0.0,100.0
14193,Valentini Grammatikopoulou,Clay,8.0,7.0,53.333333333333336
14194,Valentini Grammatikopoulou,Grass,0.0,1.0,0.0
14195,Valentini Grammatikopoulou,Hard,8.0,13.0,38.095238095238095
14196,Valentyna Ivakhnenko,Clay,3.0,5.0,37.5
14197,Valentyna Ivakhnenko,Hard,0.0,1.0,0.0
14198,Valeria Bondarenko,Clay,0.0,4.0,0.0
14199,Valeria Gorlats,Hard,1.0,6.0,14.285714285714285
14200,Valeria Khazova,Hard,2.0,8.0,20.0
14201,Valeria Pulido Velasco,Clay,0.0,2.0,0.0
14202,Valeria Savinykh,Clay,1.0,3.0,25.0
14203,Valeria Savinykh,Grass,0.0,1.0,0.0
14204,Valeria Savinykh,Hard,9.0,17.0,34.61538461538461
14205,Valeria Solovieva,Clay,1.0,2.0,33.33333333333333
14206,Valeria Solovieva,Hard,2.0,4.0,33.33333333333333
14207,Valerie Batut,Clay,0.0,1.0,0.0
14208,Valerie Tetreault,Carpet,2.0,0.0,100.0
14209,Valerie Tetreault,Hard,4.0,9.0,30.76923076923077
14210,Valeriya Olyanovskaya,Clay,0.0,1.0,0.0
14211,Valeriya Strakhova,Clay,0.0,1.0,0.0
14212,Valeriya Strakhova,Hard,0.0,1.0,0.0
14213,Valeska Alexandra San Martin Ramirez,Hard,0.0,1.0,0.0
14214,Valisoa Rafolomanantsiatosika,Clay,0.0,6.0,0.0
14215,Vanda Lukacs,Clay,1.0,3.0,25.0
14216,Vanessa Boey,Hard,1.0,3.0,25.0
14217,Vanessa Henke,Carpet,0.0,2.0,0.0
14218,Vanessa Henke,Clay,1.0,3.0,25.0
14219,Vanessa Henke,Hard,4.0,4.0,50.0
14220,Vanessa Kendall,Carpet,4.0,4.0,50.0
14221,Vanessa Kendall,Clay,6.0,8.0,42.857142857142854
14222,Vanessa Kendall,Grass,3.0,7.0,30.0
14223,Vanessa Krauth,Clay,0.0,1.0,0.0
14224,Vanessa Masalles,Hard,1.0,3.0,25.0
14225,Vanessa Menga,Clay,14.0,17.0,45.16129032258064
14226,Vanessa Menga,Hard,1.0,2.0,33.33333333333333
14227,Vanessa Webb,Carpet,0.0,1.0,0.0
14228,Vanessa Webb,Clay,0.0,2.0,0.0
14229,Vanessa Webb,Grass,2.0,5.0,28.57142857142857
14230,Vanessa Webb,Hard,6.0,17.0,26.08695652173913
14231,Vania King,Clay,26.0,38.0,40.625
14232,Vania King,Grass,6.0,15.0,28.57142857142857
14233,Vania King,Hard,97.0,111.0,46.63461538461539
14234,Vanja Radunovic,Hard,1.0,0.0,100.0
14235,Varatchaya Wongteanchai,Hard,2.0,7.0,22.22222222222222
14236,Varvara Flink,Clay,1.0,3.0,25.0
14237,Varvara Flink,Grass,1.0,1.0,50.0
14238,Varvara Flink,Hard,3.0,9.0,25.0
14239,Varvara Gracheva,Clay,16.0,28.0,36.36363636363637
14240,Varvara Gracheva,Grass,4.0,6.0,40.0
14241,Varvara Gracheva,Hard,47.0,58.0,44.761904761904766
14242,Varvara Lepchenko,Carpet,0.0,1.0,0.0
14243,Varvara Lepchenko,Clay,50.0,61.0,45.04504504504504
14244,Varvara Lepchenko,Grass,11.0,25.0,30.555555555555557
14245,Varvara Lepchenko,Hard,95.0,129.0,42.410714285714285
14246,Vasilisa Bardina,Clay,1.0,6.0,14.285714285714285
14247,Vasilisa Bardina,Grass,0.0,4.0,0.0
14248,Vasilisa Bardina,Hard,10.0,13.0,43.47826086956522
14249,Venla Ahti,Hard,0.0,2.0,0.0
14250,Venus Williams,Carpet,34.0,14.0,70.83333333333334
14251,Venus Williams,Clay,170.0,69.0,71.1297071129707
14252,Venus Williams,Grass,98.0,26.0,79.03225806451613
14253,Venus Williams,Hard,504.0,177.0,74.00881057268722
14254,Vera Dushevina,Carpet,4.0,7.0,36.36363636363637
14255,Vera Dushevina,Clay,30.0,42.0,41.66666666666667
14256,Vera Dushevina,Grass,11.0,15.0,42.30769230769231
14257,Vera Dushevina,Hard,98.0,109.0,47.34299516908212
14258,Vera Lapko,Clay,5.0,6.0,45.45454545454545
14259,Vera Lapko,Grass,2.0,4.0,33.33333333333333
14260,Vera Lapko,Hard,15.0,20.0,42.857142857142854
14261,Vera Tere,Hard,0.0,1.0,0.0
14262,Vera Zvonareva,Carpet,9.0,9.0,50.0
14263,Vera Zvonareva,Clay,104.0,54.0,65.82278481012658
14264,Vera Zvonareva,Grass,38.0,23.0,62.295081967213115
14265,Vera Zvonareva,Hard,321.0,184.0,63.56435643564357
14266,Verica Spirovska,Clay,0.0,1.0,0.0
14267,Veronica Cepede Royg,Clay,38.0,23.0,62.295081967213115
14268,Veronica Cepede Royg,Grass,3.0,7.0,30.0
14269,Veronica Cepede Royg,Hard,20.0,27.0,42.5531914893617
14270,Veronica Osogo Nabwire,Clay,0.0,4.0,0.0
14271,Veronica Spiegel,Hard,2.0,3.0,40.0
14272,Veronica Stele,Grass,0.0,1.0,0.0
14273,Veronika Babayan,Hard,0.0,1.0,0.0
14274,Veronika Chvojkova,Clay,1.0,2.0,33.33333333333333
14275,Veronika Kapshay,Hard,0.0,1.0,0.0
14276,Veronika Kudermetova,Clay,46.0,29.0,61.33333333333333
14277,Veronika Kudermetova,Grass,22.0,16.0,57.89473684210527
14278,Veronika Kudermetova,Hard,105.0,88.0,54.40414507772021
14279,Veronika Martinek,Clay,42.0,49.0,46.15384615384615
14280,Veronika Martinek,Grass,0.0,6.0,0.0
14281,Veronika Martinek,Hard,11.0,23.0,32.35294117647059
14282,Veronika Raimrova,Grass,0.0,1.0,0.0
14283,Vesa Gjinaj,Clay,0.0,1.0,0.0
14284,Vesna Dolonc,Carpet,0.0,2.0,0.0
14285,Vesna Dolonc,Clay,3.0,6.0,33.33333333333333
14286,Vesna Dolonc,Grass,3.0,5.0,37.5
14287,Vesna Dolonc,Hard,18.0,28.0,39.130434782608695
14288,Vicky Maes,Clay,0.0,1.0,0.0
14289,Victoria Azarenka,Carpet,0.0,1.0,0.0
14290,Victoria Azarenka,Clay,120.0,64.0,65.21739130434783
14291,Victoria Azarenka,Grass,59.0,30.0,66.29213483146067
14292,Victoria Azarenka,Hard,410.0,166.0,71.18055555555556
14293,Victoria Bakhtadze,Clay,0.0,2.0,0.0
14294,Victoria Bosio,Clay,2.0,4.0,33.33333333333333
14295,Victoria Davies,Hard,1.0,2.0,33.33333333333333
14296,Victoria Duval,Grass,2.0,4.0,33.33333333333333
14297,Victoria Duval,Hard,4.0,10.0,28.57142857142857
14298,Victoria Jimenez Kasintseva,Clay,1.0,3.0,25.0
14299,Victoria Jimenez Kasintseva,Hard,2.0,4.0,33.33333333333333
14300,Victoria Kan,Hard,0.0,1.0,0.0
14301,Victoria Larriere,Clay,0.0,1.0,0.0
14302,Victoria Larriere,Hard,2.0,1.0,66.66666666666666
14303,Victoria Mboko,Hard,0.0,1.0,0.0
14304,Victoria Rodriguez,Clay,1.0,4.0,20.0
14305,Victoria Rodriguez,Hard,0.0,5.0,0.0
14306,Viktoria Hruncakova,Clay,14.0,17.0,45.16129032258064
14307,Viktoria Hruncakova,Grass,6.0,8.0,42.857142857142854
14308,Viktoria Hruncakova,Hard,47.0,54.0,46.53465346534654
14309,Viktoria Kamenskaya,Clay,0.0,1.0,0.0
14310,Viktoria Kutuzova,Clay,10.0,12.0,45.45454545454545
14311,Viktoria Kutuzova,Grass,1.0,5.0,16.666666666666664
14312,Viktoria Kutuzova,Hard,10.0,24.0,29.411764705882355
14313,Viktoria Milvidskaia,Carpet,0.0,3.0,0.0
14314,Viktoria Milvidskaia,Clay,0.0,2.0,0.0
14315,Viktoria Milvidskaia,Hard,1.0,3.0,25.0
14316,Viktorija Golubic,Clay,17.0,29.0,36.95652173913043
14317,Viktorija Golubic,Grass,21.0,20.0,51.21951219512195
14318,Viktorija Golubic,Hard,65.0,77.0,45.774647887323944
14319,Viktoriya Tomova,Clay,19.0,31.0,38.0
14320,Viktoriya Tomova,Grass,8.0,11.0,42.10526315789473
14321,Viktoriya Tomova,Hard,24.0,49.0,32.87671232876712
14322,Viky Nunez Fuentes,Clay,2.0,5.0,28.57142857142857
14323,Viky Nunez Fuentes,Hard,1.0,0.0,100.0
14324,Vilmarie Castellvi,Clay,13.0,14.0,48.148148148148145
14325,Vilmarie Castellvi,Hard,8.0,8.0,50.0
14326,Violet Apisah,Hard,0.0,2.0,0.0
14327,Violette Huck,Clay,0.0,1.0,0.0
14328,Virag Csurgo,Clay,0.0,4.0,0.0
14329,Virag Csurgo,Hard,2.0,5.0,28.57142857142857
14330,Virag Nemeth,Clay,1.0,4.0,20.0
14331,Virginia Humphreys Davies,Grass,0.0,2.0,0.0
14332,Virginia Ruano Pascual,Carpet,4.0,12.0,25.0
14333,Virginia Ruano Pascual,Clay,103.0,114.0,47.465437788018434
14334,Virginia Ruano Pascual,Grass,15.0,18.0,45.45454545454545
14335,Virginia Ruano Pascual,Hard,78.0,95.0,45.08670520231214
14336,Virginia Sadi,Clay,0.0,1.0,0.0
14337,Virginia Sadi,Hard,1.0,0.0,100.0
14338,Virginie Buisson,Clay,1.0,1.0,50.0
14339,Virginie Paquet,Clay,0.0,1.0,0.0
14340,Virginie Pichet,Clay,0.0,3.0,0.0
14341,Virginie Razzano,Carpet,5.0,11.0,31.25
14342,Virginie Razzano,Clay,67.0,68.0,49.629629629629626
14343,Virginie Razzano,Grass,23.0,23.0,50.0
14344,Virginie Razzano,Hard,115.0,119.0,49.14529914529914
14345,Vita Kaminskiate,Hard,0.0,2.0,0.0
14346,Vita Taher,Hard,0.0,1.0,0.0
14347,Vitalia Diatchenko,Clay,3.0,9.0,25.0
14348,Vitalia Diatchenko,Grass,2.0,7.0,22.22222222222222
14349,Vitalia Diatchenko,Hard,8.0,30.0,21.052631578947366
14350,Vittoria Paganetti,Clay,0.0,1.0,0.0
14351,Vivian Acra,Hard,0.0,1.0,0.0
14352,Vivian Segnini,Clay,3.0,0.0,100.0
14353,Vivian Segnini,Hard,2.0,1.0,66.66666666666666
14354,Vivian Yang,Clay,1.0,2.0,33.33333333333333
14355,Viviana Rivero,Clay,2.0,1.0,66.66666666666666
14356,Viviana Rivero,Hard,3.0,0.0,100.0
14357,Viviana Valdovinos,Clay,0.0,2.0,0.0
14358,Vivien Silfany Tony,Hard,0.0,2.0,0.0
14359,Vlada Ekshibarova,Clay,0.0,4.0,0.0
14360,Vlada Ekshibarova,Hard,1.0,9.0,10.0
14361,Vladica Babic,Clay,2.0,4.0,33.33333333333333
14362,Vojislava Lukic,Clay,1.0,1.0,50.0
14363,Vojislava Lukic,Hard,0.0,1.0,0.0
14364,Vonjiniana Rasamuel,Clay,0.0,2.0,0.0
14365,Wanjika Ngaruiya,Clay,1.0,2.0,33.33333333333333
14366,Wanjika Ngaruiya,Hard,1.0,2.0,33.33333333333333
14367,Watsachol Sawasdee,Hard,2.0,0.0,100.0
14368,Wei Juan Liu,Hard,0.0,2.0,0.0
14369,Wei Ping Lee,Hard,7.0,7.0,50.0
14370,Wei Yen Lai,Hard,0.0,1.0,0.0
14371,Wen Hsin Hsu,Hard,1.0,0.0,100.0
14372,Wendy Brown,Clay,0.0,6.0,0.0
14373,Wendy White,Hard,0.0,1.0,0.0
14374,Weronika Baszak,Clay,0.0,1.0,0.0
14375,Weronika Ewald,Hard,0.0,1.0,0.0
14376,Weronika Falkowska,Clay,1.0,3.0,25.0
14377,Whitney Osuigwe,Clay,0.0,1.0,0.0
14378,Whitney Osuigwe,Hard,1.0,9.0,10.0
14379,Wilawan Choptang,Grass,0.0,1.0,0.0
14380,Wilawan Choptang,Hard,0.0,1.0,0.0
14381,Wiltrud Probst,Carpet,6.0,21.0,22.22222222222222
14382,Wiltrud Probst,Clay,33.0,39.0,45.83333333333333
14383,Wiltrud Probst,Grass,4.0,8.0,33.33333333333333
14384,Wiltrud Probst,Hard,20.0,30.0,40.0
14385,Wing Shan Cheung,Hard,0.0,1.0,0.0
14386,Wing Yau Venise Chan,Hard,12.0,4.0,75.0
14387,Wukirasih Sawondari,Clay,0.0,2.0,0.0
14388,Wukirasih Sawondari,Grass,0.0,1.0,0.0
14389,Wukirasih Sawondari,Hard,2.0,3.0,40.0
14390,Wushuang Zheng,Hard,1.0,6.0,14.285714285714285
14391,Wynne Prakusya,Carpet,0.0,1.0,0.0
14392,Wynne Prakusya,Clay,1.0,11.0,8.333333333333332
14393,Wynne Prakusya,Grass,1.0,5.0,16.666666666666664
14394,Wynne Prakusya,Hard,48.0,44.0,52.17391304347826
14395,Xenia Knoll,Clay,0.0,2.0,0.0
14396,Xiaodi You,Clay,0.0,2.0,0.0
14397,Xiaodi You,Hard,2.0,11.0,15.384615384615385
14398,Ximena Hermoso,Clay,6.0,8.0,42.857142857142854
14399,Ximena Hermoso,Hard,2.0,4.0,33.33333333333333
14400,Ximena Mino,Clay,0.0,4.0,0.0
14401,Ximena Mino,Hard,0.0,1.0,0.0
14402,Xin Yu Wang,Clay,8.0,16.0,33.33333333333333
14403,Xin Yu Wang,Grass,5.0,9.0,35.714285714285715
14404,Xin Yu Wang,Hard,58.0,62.0,48.333333333333336
14405,Xinxin Yao,Hard,1.0,2.0,33.33333333333333
14406,Xinyu Gao,Hard,1.0,6.0,14.285714285714285
14407,Xinyu Jiang,Hard,3.0,2.0,60.0
14408,Xinyun Han,Clay,6.0,6.0,50.0
14409,Xinyun Han,Grass,0.0,1.0,0.0
14410,Xinyun Han,Hard,16.0,29.0,35.55555555555556
14411,Xiyu Wang,Clay,15.0,16.0,48.38709677419355
14412,Xiyu Wang,Grass,2.0,7.0,22.22222222222222
14413,Xiyu Wang,Hard,47.0,56.0,45.63106796116505
14414,Xochitl Escobedo,Clay,1.0,0.0,100.0
14415,Xochitl Escobedo,Hard,3.0,1.0,75.0
14416,Y Farid,Clay,1.0,0.0,100.0
14417,Y kit Nicole Tan,Hard,1.0,2.0,33.33333333333333
14418,Ya Fang Tsai,Hard,0.0,1.0,0.0
14419,Ya Hsuan Lee,Clay,0.0,2.0,0.0
14420,Ya Hsuan Lee,Hard,2.0,10.0,16.666666666666664
14421,Ya Hui Lin,Clay,1.0,2.0,33.33333333333333
14422,Ya Ming Lin,Hard,1.0,0.0,100.0
14423,Ya Yi Yang,Hard,1.0,5.0,16.666666666666664
14424,Yael Segal,Clay,0.0,5.0,0.0
14425,Yael Segal,Hard,5.0,5.0,50.0
14426,Yafan Wang,Clay,5.0,12.0,29.411764705882355
14427,Yafan Wang,Grass,4.0,9.0,30.76923076923077
14428,Yafan Wang,Hard,62.0,63.0,49.6
14429,Yamile Cordova,Clay,5.0,0.0,100.0
14430,Yamile Cordova,Hard,9.0,0.0,100.0
14431,Yamile Fors Guerra,Clay,10.0,17.0,37.03703703703704
14432,Yamile Fors Guerra,Hard,19.0,3.0,86.36363636363636
14433,Yan Chen,Hard,0.0,1.0,0.0
14434,Yan Chong Chen,Hard,2.0,4.0,33.33333333333333
14435,Yan Ze Xie,Hard,0.0,2.0,0.0
14436,Yana Buchina,Hard,0.0,2.0,0.0
14437,Yana Morderger,Clay,0.0,1.0,0.0
14438,Yanet Nunez Mojarena,Clay,7.0,14.0,33.33333333333333
14439,Yanet Nunez Mojarena,Hard,10.0,8.0,55.55555555555556
14440,Yang Jin Chung,Hard,8.0,1.0,88.88888888888889
14441,Yanina Wickmayer,Carpet,6.0,4.0,60.0
14442,Yanina Wickmayer,Clay,46.0,41.0,52.87356321839081
14443,Yanina Wickmayer,Grass,40.0,32.0,55.55555555555556
14444,Yanina Wickmayer,Hard,155.0,148.0,51.15511551155115
14445,Yara Fayssal,Hard,0.0,1.0,0.0
14446,Yaroslava Shvedova,Clay,47.0,46.0,50.53763440860215
14447,Yaroslava Shvedova,Grass,25.0,22.0,53.191489361702125
14448,Yaroslava Shvedova,Hard,82.0,121.0,40.39408866995074
14449,Yasmin Attia Abdalla,Clay,0.0,3.0,0.0
14450,Yasmin Kaya,Clay,1.0,0.0,100.0
14451,Yasmin Mansouri,Hard,0.0,1.0,0.0
14452,Yasmina Karimjanova,Hard,1.0,1.0,50.0
14453,Yasmine Alkema,Hard,0.0,2.0,0.0
14454,Yasmine Kabbaj,Clay,0.0,1.0,0.0
14455,Yasmine Mansouri,Hard,0.0,1.0,0.0
14456,Yasuko Nishimata,Hard,1.0,4.0,20.0
14457,Yayuk Basuki,Carpet,14.0,18.0,43.75
14458,Yayuk Basuki,Clay,14.0,22.0,38.88888888888889
14459,Yayuk Basuki,Grass,43.0,20.0,68.25396825396825
14460,Yayuk Basuki,Hard,106.0,74.0,58.88888888888889
14461,Ye Ra Lee,Hard,8.0,14.0,36.36363636363637
14462,Ye Xin Ma,Hard,1.0,3.0,25.0
14463,Yee Hong Tan,Hard,1.0,0.0,100.0
14464,Yee Loon Goh,Hard,0.0,1.0,0.0
14465,Yekaterina Morozova,Hard,4.0,4.0,50.0
14466,Yen Hua Lu,Hard,0.0,1.0,0.0
14467,Yeniseik Gomez,Clay,0.0,2.0,0.0
14468,Yeniseik Gomez,Hard,0.0,3.0,0.0
14469,Yenisleydis Calana Rodriguez,Clay,1.0,0.0,100.0
14470,Yeon Sook Kim,Clay,3.0,2.0,60.0
14471,Yeon Woo Ku,Hard,0.0,5.0,0.0
14472,Yevheniia Savranska,Clay,0.0,1.0,0.0
14473,Yi Chen,Hard,1.0,4.0,20.0
14474,Yi Ching Wu,Clay,1.0,3.0,25.0
14475,Yi Fan Xu,Clay,0.0,1.0,0.0
14476,Yi Fan Xu,Grass,0.0,1.0,0.0
14477,Yi Fan Xu,Hard,2.0,12.0,14.285714285714285
14478,Yi Jing Zhao,Hard,1.0,1.0,50.0
14479,Yi Miao Zhou,Clay,1.0,1.0,50.0
14480,Yi Miao Zhou,Hard,4.0,6.0,40.0
14481,Yik Hui Leow,Hard,1.0,8.0,11.11111111111111
14482,Yimara Figueroa,Clay,0.0,2.0,0.0
14483,Yimara Figueroa,Hard,0.0,2.0,0.0
14484,Ying Bi,Clay,1.0,1.0,50.0
14485,Ying Bi,Hard,0.0,1.0,0.0
14486,Ying Ying Duan,Clay,0.0,4.0,0.0
14487,Ying Ying Duan,Grass,4.0,6.0,40.0
14488,Ying Ying Duan,Hard,35.0,47.0,42.68292682926829
14489,Ying Yu,Hard,0.0,1.0,0.0
14490,Ying Zhang,Hard,1.0,1.0,50.0
14491,Ylena In Albon,Clay,0.0,8.0,0.0
14492,Ylena In Albon,Grass,0.0,1.0,0.0
14493,Ylena In Albon,Hard,0.0,1.0,0.0
14494,Ylona Georgiana Ghioroaie,Hard,0.0,1.0,0.0
14495,Yoannis Montesino,Clay,12.0,7.0,63.1578947368421
14496,Yoannis Montesino,Hard,9.0,5.0,64.28571428571429
14497,Yolande Leacock,Clay,5.0,2.0,71.42857142857143
14498,Yolimar Ogando,Clay,1.0,3.0,25.0
14499,Yolimar Ogando,Hard,4.0,2.0,66.66666666666666
14500,Yomna Farid,Clay,2.0,6.0,25.0
14501,Yomna Farid,Hard,1.0,6.0,14.285714285714285
14502,Yone Kamio,Carpet,12.0,10.0,54.54545454545454
14503,Yone Kamio,Clay,3.0,5.0,37.5
14504,Yone Kamio,Grass,4.0,4.0,50.0
14505,Yone Kamio,Hard,24.0,32.0,42.857142857142854
14506,Yoon Jeong Cho,Carpet,0.0,2.0,0.0
14507,Yoon Jeong Cho,Clay,1.0,7.0,12.5
14508,Yoon Jeong Cho,Grass,5.0,7.0,41.66666666666667
14509,Yoon Jeong Cho,Hard,48.0,48.0,50.0
14510,Yoriko Yamagishi,Hard,0.0,2.0,0.0
14511,Yoryana Delgado Herrera,Hard,1.0,4.0,20.0
14512,Yoshiko Sasano,Hard,15.0,11.0,57.692307692307686
14513,Youliya Dimitrova,Hard,4.0,4.0,50.0
14514,Young Ja Choi,Clay,1.0,0.0,100.0
14515,Young Ja Choi,Hard,3.0,7.0,30.0
14516,Ysaline Bonaventure,Clay,6.0,16.0,27.27272727272727
14517,Ysaline Bonaventure,Grass,1.0,5.0,16.666666666666664
14518,Ysaline Bonaventure,Hard,27.0,33.0,45.0
14519,Yu An Chen,Hard,6.0,5.0,54.54545454545454
14520,Yu Hsien Liu,Clay,1.0,1.0,50.0
14521,Yu Hsien Liu,Hard,0.0,1.0,0.0
14522,Yu Min Fan Chiang,Clay,1.0,2.0,33.33333333333333
14523,Yu Min Fan Chiang,Hard,0.0,1.0,0.0
14524,Yuan Wen,Hard,2.0,0.0,100.0
14525,Yue Yuan,Clay,6.0,7.0,46.15384615384615
14526,Yue Yuan,Grass,2.0,7.0,22.22222222222222
14527,Yue Yuan,Hard,35.0,28.0,55.55555555555556
14528,Yue Yue Hu,Hard,0.0,2.0,0.0
14529,Yufei Ren,Hard,0.0,1.0,0.0
14530,Yuhan Wang,Hard,0.0,1.0,0.0
14531,Yui Lynn Miao,Hard,0.0,1.0,0.0
14532,Yuka Tanaka,Hard,6.0,4.0,60.0
14533,Yuka Yoshida,Carpet,2.0,5.0,28.57142857142857
14534,Yuka Yoshida,Clay,2.0,9.0,18.181818181818183
14535,Yuka Yoshida,Grass,2.0,7.0,22.22222222222222
14536,Yuka Yoshida,Hard,36.0,48.0,42.857142857142854
14537,Yuki Fujii,Hard,3.0,9.0,25.0
14538,Yuki Kitamura,Grass,0.0,1.0,0.0
14539,Yuki Naito,Clay,2.0,4.0,33.33333333333333
14540,Yuki Naito,Hard,0.0,1.0,0.0
14541,Yukie Koizumi,Carpet,0.0,1.0,0.0
14542,Yuko Hosoki,Carpet,0.0,1.0,0.0
14543,Yuko Hosoki,Hard,2.0,3.0,40.0
14544,Yulia Fedossova,Clay,1.0,6.0,14.285714285714285
14545,Yulia Fedossova,Grass,0.0,2.0,0.0
14546,Yulia Fedossova,Hard,9.0,11.0,45.0
14547,Yulia Klimchenko,Hard,0.0,3.0,0.0
14548,Yulia Putintseva,Clay,87.0,58.0,60.0
14549,Yulia Putintseva,Grass,17.0,20.0,45.94594594594595
14550,Yulia Putintseva,Hard,152.0,155.0,49.5114006514658
14551,Yuliana Fedak,Carpet,1.0,1.0,50.0
14552,Yuliana Fedak,Clay,15.0,22.0,40.54054054054054
14553,Yuliana Fedak,Grass,2.0,4.0,33.33333333333333
14554,Yuliana Fedak,Hard,23.0,47.0,32.857142857142854
14555,Yuliana Lizarazo,Clay,4.0,6.0,40.0
14556,Yuliana Lizarazo,Hard,3.0,4.0,42.857142857142854
14557,Yuliana Monroy,Clay,0.0,3.0,0.0
14558,Yuliia Starodubtseva,Clay,0.0,2.0,0.0
14559,Yuliia Starodubtseva,Grass,1.0,1.0,50.0
14560,Yuliia Starodubtseva,Hard,6.0,5.0,54.54545454545454
14561,Yuliya Beygelzimer,Clay,14.0,26.0,35.0
