winner_name,surface,tourney_level,tourney_name,count
Martin Slanar,Hard,A,Other,1
Martin Spottl,Clay,A,Other,2
Martin Stiegwardt,Clay,D,Other,1
Martin Strelba,Carpet,A,Other,1
Martin Strelba,Clay,A,Other,10
Martin Stringari,Clay,A,Other,3
Martin Stringari,Hard,A,Other,2
Martin Vassallo Arguello,Clay,A,Kitzbuhel,5
Martin Vassallo Arguello,Clay,A,Other,23
Martin Vassallo Arguello,Clay,A,Vina del Mar,5
Martin Vassallo Arguello,Clay,D,Other,1
Martin Vassallo Arguello,Clay,G,Roland Garros,6
Martin Vassallo Arguello,Clay,M,Other,1
Martin Vassallo Arguello,Grass,G,Other,2
Martin Vassallo Arguello,Hard,A,Other,1
Martin Vassallo Arguello,Hard,M,Other,3
Martin Verkerk,Carpet,A,Milan,7
Martin Verkerk,Carpet,M,Other,1
Martin Verkerk,Clay,A,Amersfoort,6
Martin Verkerk,Clay,A,Munich,4
Martin Verkerk,Clay,A,Other,7
Martin Verkerk,Clay,D,Other,2
Martin Verkerk,Clay,G,Roland Garros,8
Martin Verkerk,Clay,M,Other,1
Martin Verkerk,Clay,M,Rome Masters,4
Martin Verkerk,Grass,A,Other,2
Martin Verkerk,Grass,G,Other,1
Martin Verkerk,Hard,A,Other,13
Martin Verkerk,Hard,D,Other,1
Martin Verkerk,Hard,G,Other,1
Martin Verkerk,Hard,M,Other,2
Martin Vilarrubi,Clay,D,Other,4
Martin Vilarrubi,Hard,D,Other,2
Martin Wostenholme,Clay,A,Other,1
Martin Wostenholme,Grass,A,Other,2
Martin Wostenholme,Hard,A,Other,3
Martins Podzus,Clay,D,Other,2
Martins Podzus,Hard,D,Other,2
Marton Fucsovics,Carpet,D,Other,2
Marton Fucsovics,Clay,A,Barcelona,4
Marton Fucsovics,Clay,A,Bucharest,5
Marton Fucsovics,Clay,A,Geneva,6
Marton Fucsovics,Clay,A,Munich,5
Marton Fucsovics,Clay,A,Other,5
Marton Fucsovics,Clay,D,Other,10
Marton Fucsovics,Clay,G,Roland Garros,7
Marton Fucsovics,Clay,M,Other,6
Marton Fucsovics,Grass,A,Other,1
Marton Fucsovics,Grass,A,Stuttgart,8
Marton Fucsovics,Grass,G,Wimbledon,7
Marton Fucsovics,Hard,A,Doha,8
Marton Fucsovics,Hard,A,Dubai,5
Marton Fucsovics,Hard,A,Other,19
Marton Fucsovics,Hard,A,Rotterdam,9
Marton Fucsovics,Hard,A,Sofia,6
Marton Fucsovics,Hard,A,Winston-Salem,5
Marton Fucsovics,Hard,D,Other,10
Marton Fucsovics,Hard,G,Australian Open,11
Marton Fucsovics,Hard,G,Us Open,4
Marton Fucsovics,Hard,M,Cincinnati Masters,4
Marton Fucsovics,Hard,M,Indian Wells Masters,4
Marton Fucsovics,Hard,M,Miami Masters,4
Marton Fucsovics,Hard,M,Other,6
Martyn Pawelski,Hard,D,Other,1
Marzio Martelli,Carpet,A,Other,1
Marzio Martelli,Clay,A,Bologna,5
Marzio Martelli,Clay,A,Other,2
Marzio Martelli,Clay,A,Palermo,4
Marzio Martelli,Clay,G,Other,1
Marzio Martelli,Grass,G,Other,1
Marzio Martelli,Hard,A,Other,4
Marzio Martelli,Hard,G,Other,1
Mashiska Washington,Hard,A,Other,2
Massimo Ardinghi,Clay,A,Other,1
Massimo Calvelli,Clay,A,Other,1
Massimo Cierro,Clay,A,Other,3
Massimo Cierro,Clay,M,Other,1
Massimo Dellacqua,Grass,A,Other,1
Massimo Valeri,Clay,A,Other,3
Mate Delic,Clay,A,Other,2
Mate Delic,Clay,D,Other,1
Mate Pavic,Clay,A,Other,1
Mate Pavic,Grass,A,Other,2
Mate Valkusz,Clay,D,Other,1
Mate Valkusz,Hard,A,Other,1
Matej Dodig,Clay,A,Other,1
Matej Dodig,Hard,D,Other,1
Matheus Pucinelli De Almeida,Clay,A,Other,1
Matheus Pucinelli De Almeida,Clay,D,Other,1
Mathias Bourgue,Clay,G,Other,1
Mathieu Montcourt,Clay,A,Other,2
Mathieu Montcourt,Clay,G,Other,3
Mathieu Rodrigues,Hard,A,Other,1
Matias Boeker,Hard,A,Other,1
Matias Silva,Clay,D,Other,4
Matias Silva,Hard,D,Other,1
Matic Kriznik,Clay,D,Other,1
Matija Pecotic,Hard,A,Other,1
Matija Zgaga,Clay,D,Other,1
Mats Moraing,Clay,A,Other,1
Mats Wilander,Carpet,A,Other,2
Mats Wilander,Clay,A,Atlanta,5
Mats Wilander,Clay,A,Other,6
Mats Wilander,Clay,A,Pinehurst,7
Mats Wilander,Clay,G,Other,3
Mats Wilander,Clay,M,Other,1
Mats Wilander,Grass,G,Other,2
Mats Wilander,Hard,A,New Haven,4
Mats Wilander,Hard,A,Other,8
Mats Wilander,Hard,G,Australian Open,6
Mats Wilander,Hard,G,Other,3
Mats Wilander,Hard,M,Canada Masters,4
Mats Wilander,Hard,M,Miami Masters,4
Mats Wilander,Hard,M,Other,2
Matt Klinger,Carpet,D,Other,1
Matteo Arnaldi,Clay,A,Barcelona,4
Matteo Arnaldi,Clay,A,Other,4
Matteo Arnaldi,Clay,G,Roland Garros,4
Matteo Arnaldi,Clay,M,Other,5
Matteo Arnaldi,Clay,O,Other,1
Matteo Arnaldi,Grass,A,Other,1
Matteo Arnaldi,Hard,A,Other,7
Matteo Arnaldi,Hard,D,Other,4
Matteo Arnaldi,Hard,G,Other,1
Matteo Arnaldi,Hard,G,Us Open,5
Matteo Arnaldi,Hard,M,Canada Masters,5
Matteo Arnaldi,Hard,M,Other,7
Matteo Berrettini,Clay,A,Belgrade,4
Matteo Berrettini,Clay,A,Budapest,6
Matteo Berrettini,Clay,A,Gstaad,13
Matteo Berrettini,Clay,A,Kitzbuhel,7
Matteo Berrettini,Clay,A,Marrakech,5
Matteo Berrettini,Clay,A,Munich,4
Matteo Berrettini,Clay,A,Other,2
Matteo Berrettini,Clay,G,Roland Garros,9
Matteo Berrettini,Clay,M,Madrid Masters,4
Matteo Berrettini,Clay,M,Other,2
Matteo Berrettini,Clay,M,Rome Masters,7
Matteo Berrettini,Grass,A,Halle,4
Matteo Berrettini,Grass,A,Queen's Club,10
Matteo Berrettini,Grass,A,Stuttgart,13
Matteo Berrettini,Grass,D,Other,1
Matteo Berrettini,Grass,G,Wimbledon,14
Matteo Berrettini,Hard,A,Atp Cup,4
Matteo Berrettini,Hard,A,Other,26
Matteo Berrettini,Hard,A,Vienna,7
Matteo Berrettini,Hard,D,Other,8
Matteo Berrettini,Hard,F,Other,1
Matteo Berrettini,Hard,G,Australian Open,9
Matteo Berrettini,Hard,G,US Open,5
Matteo Berrettini,Hard,G,Us Open,13
Matteo Berrettini,Hard,M,Other,6
Matteo Berrettini,Hard,M,Shanghai Masters,5
Matteo Donati,Clay,M,Other,1
Matteo Gigante,Clay,M,Other,1
Matteo Viola,Hard,A,Other,4
Matthew Barton,Clay,A,Other,1
Matthew Barton,Grass,G,Other,1
Matthew Barton,Hard,A,Other,2
Matthew Ebden,Clay,A,Other,1
Matthew Ebden,Grass,A,Newport,8
Matthew Ebden,Grass,A,Other,4
Matthew Ebden,Grass,A,s Hertogenbosch,4
Matthew Ebden,Grass,D,Other,1
Matthew Ebden,Grass,G,Other,3
Matthew Ebden,Hard,A,Atlanta,6
Matthew Ebden,Hard,A,Brisbane,5
Matthew Ebden,Hard,A,Other,24
Matthew Ebden,Hard,D,Other,3
Matthew Ebden,Hard,G,Australian Open,4
Matthew Ebden,Hard,G,Other,3
Matthew Ebden,Hard,M,Indian Wells Masters,4
Matthew Ebden,Hard,M,Other,3
Matthew Ebden,Hard,M,Shanghai Masters,6
Matthias Bachinger,Clay,A,Other,11
Matthias Bachinger,Grass,A,Other,2
Matthias Bachinger,Hard,A,Metz,4
Matthias Bachinger,Hard,A,Other,8
Matthias Bachinger,Hard,A,Stockholm,4
Matthias Bachinger,Hard,G,Other,2
Mattia Bellucci,Hard,A,Other,4
Mattia Bellucci,Hard,G,Other,1
Mattia Bellucci,Hard,M,Other,1
Matwe Middelkoop,Hard,D,Other,2
Maurice Ruah,Carpet,A,Other,1
Maurice Ruah,Clay,A,Other,3
Maurice Ruah,Clay,D,Other,6
Maurice Ruah,Grass,A,Other,2
Maurice Ruah,Hard,A,Other,11
Maurice Ruah,Hard,D,Other,9
Maurice Ruah,Hard,G,Other,1
Mauricio Doria Medina,Clay,D,Other,1
Mauricio Doria Medina,Hard,D,Other,1
Mauricio Echazu,Clay,D,Other,14
Mauricio Echazu,Hard,D,Other,1
Mauricio Estivariz,Hard,D,Other,1
Mauricio Hadad,Clay,A,Bermuda,5
Mauricio Hadad,Clay,A,Bogota,12
Mauricio Hadad,Clay,A,Mexico City,4
Mauricio Hadad,Clay,A,Other,4
Mauricio Hadad,Clay,D,Other,16
Mauricio Hadad,Hard,A,Other,5
Mauricio Hadad,Hard,A,Washington,6
Mauricio Hadad,Hard,D,Other,4
Mauricio Hadad,Hard,G,Other,4
Mauricio Hadad,Hard,M,Other,3
Mauro Menezes,Carpet,A,Other,1
Max Mirnyi,Carpet,A,Lyon,4
Max Mirnyi,Carpet,A,Milan,6
Max Mirnyi,Carpet,A,Moscow,6
Max Mirnyi,Carpet,A,Other,5
Max Mirnyi,Carpet,D,Other,16
Max Mirnyi,Carpet,M,Paris Masters,6
Max Mirnyi,Clay,A,Estoril,6
Max Mirnyi,Clay,A,Other,16
Max Mirnyi,Clay,D,Other,3
Max Mirnyi,Clay,G,Other,2
Max Mirnyi,Clay,M,Hamburg Masters,9
Max Mirnyi,Clay,M,Other,5
Max Mirnyi,Grass,A,Nottingham,7
Max Mirnyi,Grass,A,Other,1
Max Mirnyi,Grass,A,Queen's Club,10
Max Mirnyi,Grass,G,Wimbledon,12
Max Mirnyi,Hard,A,Doha,5
Max Mirnyi,Hard,A,Dubai,4
Max Mirnyi,Hard,A,Indianapolis,6
Max Mirnyi,Hard,A,Los Angeles,4
Max Mirnyi,Hard,A,Marseille,6
Max Mirnyi,Hard,A,Memphis,4
Max Mirnyi,Hard,A,Other,19
Max Mirnyi,Hard,A,Rotterdam,10
Max Mirnyi,Hard,A,Sydney,8
Max Mirnyi,Hard,A,Vienna,4
Max Mirnyi,Hard,D,Other,5
Max Mirnyi,Hard,G,Australian Open,6
Max Mirnyi,Hard,G,US Open,12
Max Mirnyi,Hard,M,Canada Masters,9
Max Mirnyi,Hard,M,Cincinnati Masters,9
Max Mirnyi,Hard,M,Indian Wells Masters,7
Max Mirnyi,Hard,M,Miami Masters,5
Max Mirnyi,Hard,M,Other,3
Max Mirnyi,Hard,M,Stuttgart Masters,5
Max Purcell,Clay,A,Other,2
Max Purcell,Clay,G,Other,1
Max Purcell,Clay,M,Other,1
Max Purcell,Grass,A,Eastbourne,7
Max Purcell,Grass,A,Other,1
Max Purcell,Hard,A,Other,9
Max Purcell,Hard,A,Winston-Salem,4
Max Purcell,Hard,G,Other,2
Max Purcell,Hard,M,Cincinnati Masters,4
Max Purcell,Hard,M,Other,1
Maxim Dubarenco,Clay,D,Other,2
Maxim Dubarenco,Hard,D,Other,4
Maxime Cressy,Clay,A,Other,1
Maxime Cressy,Grass,A,Eastbourne,5
Maxime Cressy,Grass,A,Newport,7
Maxime Cressy,Grass,G,Other,1
Maxime Cressy,Hard,A,Melbourne,4
Maxime Cressy,Hard,A,Montpellier,4
Maxime Cressy,Hard,A,Other,11
Maxime Cressy,Hard,G,Australian Open,5
Maxime Cressy,Hard,G,Other,2
Maxime Cressy,Hard,M,Other,3
Maxime Huard,Carpet,A,Other,2
Maxime Teixeira,Clay,G,Other,1
Maximilian Abel,Clay,A,Other,1
Maximilian Abel,Hard,A,Other,1
Maximilian Marterer,Clay,A,Kitzbuhel,4
Maximilian Marterer,Clay,A,Other,9
Maximilian Marterer,Clay,D,Other,1
Maximilian Marterer,Clay,G,Roland Garros,4
Maximilian Marterer,Clay,O,Other,1
Maximilian Marterer,Grass,A,Other,1
Maximilian Marterer,Grass,G,Other,3
Maximilian Marterer,Hard,A,Other,9
Maximilian Marterer,Hard,D,Other,2
Maximilian Marterer,Hard,G,Other,3
Maximilian Marterer,Hard,M,Other,4
Maximo Gonzalez,Clay,A,Other,18
Maximo Gonzalez,Clay,A,Umag,5
Maximo Gonzalez,Clay,G,Other,3
Maximo Gonzalez,Clay,M,Other,1
Maximo Gonzalez,Hard,A,Other,1
Maximo Gonzalez,Hard,G,Other,2
Mazen Osama,Hard,D,Other,1
Mehdi Benyebka,Clay,D,Other,1
Mehdi Tahiri,Clay,A,Other,1
Mehdi Tahiri,Clay,D,Other,4
Mehdi Tahiri,Hard,D,Other,2
Melle Van Gemerden,Clay,A,Other,2
Melle Van Gemerden,Grass,G,Other,1
Melle Van Gemerden,Hard,A,Other,1
Melvin Tong,Carpet,D,Other,2
Melvin Tong,Hard,D,Other,6
Menno Oosting,Clay,A,Other,1
Menno Oosting,Hard,A,Other,1
Michael Agwi,Clay,D,Other,2
Michael Berrer,Carpet,A,Other,1
Michael Berrer,Clay,A,Other,4
Michael Berrer,Clay,A,Stuttgart,5
Michael Berrer,Clay,G,Other,3
Michael Berrer,Clay,M,Other,2
Michael Berrer,Grass,A,Other,6
Michael Berrer,Grass,G,Other,1
Michael Berrer,Hard,A,Moscow,5
Michael Berrer,Hard,A,Other,28
Michael Berrer,Hard,A,Vienna,4
Michael Berrer,Hard,A,Washington,4
Michael Berrer,Hard,A,Zagreb,12
Michael Berrer,Hard,G,Australian Open,4
Michael Berrer,Hard,G,Other,1
Michael Berrer,Hard,M,Indian Wells Masters,5
Michael Berrer,Hard,M,Other,3
Michael Brown B395,Clay,D,Other,3
Michael Brown B395,Hard,D,Other,4
Michael Chang,Carpet,A,Beijing,16
Michael Chang,Carpet,A,Birmingham,5
Michael Chang,Carpet,A,Grand Slam Cup,8
Michael Chang,Carpet,A,Other,5
Michael Chang,Carpet,A,Philadelphia,11
Michael Chang,Carpet,A,Shanghai,5
Michael Chang,Carpet,A,Singapore,4
Michael Chang,Carpet,A,Tokyo Indoor,16
Michael Chang,Carpet,F,Tour Finals,6
Michael Chang,Carpet,M,Other,3
Michael Chang,Carpet,M,Paris Masters,16
Michael Chang,Clay,A,Atlanta,18
Michael Chang,Clay,A,Dusseldorf,7
Michael Chang,Clay,A,Orlando,9
Michael Chang,Clay,A,Other,6
Michael Chang,Clay,G,Roland Garros,25
Michael Chang,Clay,M,Other,3
Michael Chang,Clay,M,Rome Masters,17
Michael Chang,Grass,A,Other,11
Michael Chang,Grass,G,Wimbledon,11
Michael Chang,Hard,A,Auckland,4
Michael Chang,Hard,A,Boston,5
Michael Chang,Hard,A,Hong Kong,32
Michael Chang,Hard,A,Jakarta,10
Michael Chang,Hard,A,Kuala Lumpur-2,5
Michael Chang,Hard,A,Long Island,15
Michael Chang,Hard,A,Los Angeles,19
Michael Chang,Hard,A,Memphis,25
Michael Chang,Hard,A,New Haven,5
Michael Chang,Hard,A,Osaka,7
Michael Chang,Hard,A,Other,5
Michael Chang,Hard,A,San Francisco,5
Michael Chang,Hard,A,San Jose,21
Michael Chang,Hard,A,Shanghai,6
Michael Chang,Hard,A,Tokyo,6
Michael Chang,Hard,A,Tokyo Outdoor,13
Michael Chang,Hard,A,Washington,19
Michael Chang,Hard,D,Other,4
Michael Chang,Hard,F,Other,1
Michael Chang,Hard,G,Australian Open,21
Michael Chang,Hard,G,US Open,34
Michael Chang,Hard,M,Canada Masters,10
Michael Chang,Hard,M,Cincinnati Masters,33
Michael Chang,Hard,M,Indian Wells Masters,25
Michael Chang,Hard,M,Miami Masters,18
Michael Chang,Hard,M,Stuttgart Masters,4
Michael Geerts,Clay,D,Other,1
Michael Geserer,Clay,A,Other,1
Michael Geserer,Hard,A,Other,1
Michael Hill,Hard,A,Other,1
Michael Hill,Hard,G,Other,1
Michael Joyce,Carpet,A,Other,1
Michael Joyce,Clay,A,Other,1
Michael Joyce,Grass,A,Other,4
Michael Joyce,Grass,G,Other,3
Michael Joyce,Hard,A,Long Island,4
Michael Joyce,Hard,A,Los Angeles,7
Michael Joyce,Hard,A,Other,7
Michael Joyce,Hard,A,Washington,6
Michael Joyce,Hard,G,Other,4
Michael Joyce,Hard,M,Miami Masters,6
Michael Joyce,Hard,M,Other,3
Michael Kohlmann,Carpet,A,Other,2
Michael Kohlmann,Clay,A,Other,11
Michael Kohlmann,Clay,M,Other,1
Michael Kohlmann,Grass,A,Other,4
Michael Kohlmann,Grass,D,Other,1
Michael Kohlmann,Hard,A,Other,3
Michael Kohlmann,Hard,G,Other,3
Michael Lai,Clay,D,Other,1
Michael Lai,Hard,D,Other,4
Michael Lammer,Clay,A,Other,1
Michael Lammer,Hard,A,Other,4
Michael Lammer,Hard,D,Other,1
Michael Lammer,Hard,G,Other,1
Michael Leong,Hard,D,Other,11
Michael Llodra,Carpet,A,Other,9
Michael Llodra,Carpet,M,Other,1
Michael Llodra,Clay,A,Other,1
Michael Llodra,Clay,G,Roland Garros,10
Michael Llodra,Clay,M,Monte Carlo Masters,4
Michael Llodra,Clay,M,Other,5
Michael Llodra,Grass,A,Eastbourne,5
Michael Llodra,Grass,A,Newport,5
Michael Llodra,Grass,A,Other,3
Michael Llodra,Grass,A,Queen's Club,10
Michael Llodra,Grass,A,s Hertogenbosch,12
Michael Llodra,Grass,G,Wimbledon,9
Michael Llodra,Hard,A,Adelaide,10
Michael Llodra,Hard,A,Lyon,4
Michael Llodra,Hard,A,Marseille,19
Michael Llodra,Hard,A,Metz,4
Michael Llodra,Hard,A,Montpellier,4
Michael Llodra,Hard,A,Other,20
Michael Llodra,Hard,A,Rotterdam,8
Michael Llodra,Hard,D,Other,4
Michael Llodra,Hard,G,Australian Open,5
Michael Llodra,Hard,G,US Open,10
Michael Llodra,Hard,M,Indian Wells Masters,7
Michael Llodra,Hard,M,Miami Masters,6
Michael Llodra,Hard,M,Other,4
Michael Llodra,Hard,M,Paris Masters,8
Michael Mcclune,Hard,A,Other,1
Michael Mmoh,Clay,A,Other,3
Michael Mmoh,Grass,G,Other,1
Michael Mmoh,Hard,A,Other,16
Michael Mmoh,Hard,G,Australian Open,4
Michael Mmoh,Hard,G,Other,3
Michael Mmoh,Hard,M,Other,2
Michael Mora,Hard,D,Other,1
Michael Quintero,Clay,D,Other,7
Michael Quintero,Hard,D,Other,1
Michael Ray Pallares Gonzalez,Hard,D,Other,1
Michael Russell,Clay,A,Houston,5
Michael Russell,Clay,A,Other,4
Michael Russell,Clay,G,Other,3
Michael Russell,Grass,A,Newport,4
Michael Russell,Grass,A,Other,4
Michael Russell,Grass,G,Other,2
Michael Russell,Hard,A,Atlanta,6
Michael Russell,Hard,A,Memphis,8
Michael Russell,Hard,A,Other,17
Michael Russell,Hard,A,San Jose,5
Michael Russell,Hard,A,Washington,4
Michael Russell,Hard,G,Other,2
Michael Russell,Hard,M,Indian Wells Masters,8
Michael Russell,Hard,M,Other,5
Michael Ryderstedt,Clay,A,Other,3
Michael Ryderstedt,Hard,A,Stockholm,5
Michael Sell,Hard,A,Other,5
Michael Sell,Hard,G,Other,1
Michael Stich,Carpet,A,Antwerp,9
Michael Stich,Carpet,A,Grand Slam Cup,9
Michael Stich,Carpet,A,Milan,6
Michael Stich,Carpet,A,Other,14
Michael Stich,Carpet,A,Rotterdam,7
Michael Stich,Carpet,A,Stuttgart Indoor,11
Michael Stich,Carpet,A,Vienna,12
Michael Stich,Carpet,D,Other,7
Michael Stich,Carpet,F,Tour Finals,5
Michael Stich,Carpet,M,Other,4
Michael Stich,Carpet,M,Stockholm Masters,8
Michael Stich,Clay,A,Dusseldorf,14
Michael Stich,Clay,A,Munich,15
Michael Stich,Clay,A,Other,4
Michael Stich,Clay,A,Stuttgart Outdoor,12
Michael Stich,Clay,D,Other,7
Michael Stich,Clay,G,Roland Garros,20
Michael Stich,Clay,M,Hamburg Masters,18
Michael Stich,Clay,M,Monte Carlo Masters,5
Michael Stich,Clay,M,Rome Masters,4
Michael Stich,Grass,A,Halle,11
Michael Stich,Grass,A,Queen's Club,8
Michael Stich,Grass,A,Rosmalen,8
Michael Stich,Grass,D,Other,3
Michael Stich,Grass,G,Wimbledon,23
Michael Stich,Hard,A,Adelaide,4
Michael Stich,Hard,A,Basel,7
Michael Stich,Hard,A,Doha,5
Michael Stich,Hard,A,Los Angeles,7
Michael Stich,Hard,A,Memphis,5
Michael Stich,Hard,A,Other,5
Michael Stich,Hard,A,Schenectady,6
Michael Stich,Hard,A,Sydney Outdoor,4
Michael Stich,Hard,A,Tokyo Outdoor,4
Michael Stich,Hard,D,Other,4
Michael Stich,Hard,G,Australian Open,14
Michael Stich,Hard,G,US Open,15
Michael Stich,Hard,M,Cincinnati Masters,8
Michael Stich,Hard,M,Indian Wells Masters,8
Michael Stich,Hard,M,Miami Masters,4
Michael Stich,Hard,M,Other,2
Michael Tauson,Carpet,D,Other,2
Michael Tebbutt,Carpet,A,Other,6
Michael Tebbutt,Carpet,A,Shanghai,5
Michael Tebbutt,Clay,A,Coral Springs,5
Michael Tebbutt,Clay,A,Other,3
Michael Tebbutt,Grass,A,Other,2
Michael Tebbutt,Grass,G,Other,2
Michael Tebbutt,Hard,A,Other,12
Michael Tebbutt,Hard,A,Sydney Outdoor,6
Michael Tebbutt,Hard,A,Washington,6
Michael Tebbutt,Hard,G,Australian Open,4
Michael Tebbutt,Hard,G,US Open,4
Michael Tebbutt,Hard,M,Miami Masters,6
Michael Tebbutt,Hard,M,Other,3
Michael Venus,Clay,D,Other,3
Michael Venus,Hard,A,Other,1
Michael Venus,Hard,D,Other,5
Michael Walker,Clay,D,Other,2
Michael Walker,Hard,D,Other,8
Michael Yani,Grass,A,Other,3
Michael Yani,Hard,A,Other,1
Michail Pervolarakis,Hard,A,Other,1
Michail Pervolarakis,Hard,D,Other,1
Michal Chmela,Clay,D,Other,2
Michal Chmela,Hard,D,Other,2
Michal Gawlowski,Carpet,D,Other,2
Michal Gawlowski,Hard,D,Other,1
Michal Mertinak,Clay,A,Other,2
Michal Mertinak,Clay,D,Other,3
Michal Mertinak,Grass,A,Other,2
Michal Mertinak,Hard,D,Other,3
Michal Przysiezny,Carpet,D,Other,5
Michal Przysiezny,Clay,A,Other,3
Michal Przysiezny,Clay,D,Other,2
Michal Przysiezny,Clay,G,Other,1
Michal Przysiezny,Grass,A,Other,2
Michal Przysiezny,Grass,G,Other,2
Michal Przysiezny,Hard,A,Other,9
Michal Przysiezny,Hard,D,Other,5
Michal Przysiezny,Hard,G,Other,1
Michal Przysiezny,Hard,M,Other,1
Michal Tabara,Carpet,A,Other,2
Michal Tabara,Clay,A,Other,13
Michal Tabara,Clay,A,Prague,6
Michal Tabara,Clay,D,Other,1
Michal Tabara,Hard,A,Chennai,8
Michal Tabara,Hard,A,Other,5
Michal Tabara,Hard,G,Other,5
Michel Kratochvil,Carpet,A,Other,3
Michel Kratochvil,Carpet,D,Other,2
Michel Kratochvil,Clay,A,Barcelona,4
Michel Kratochvil,Clay,A,Other,9
Michel Kratochvil,Clay,G,Other,3
Michel Kratochvil,Clay,M,Other,2
Michel Kratochvil,Grass,A,Nottingham,6
Michel Kratochvil,Grass,A,Other,2
Michel Kratochvil,Grass,G,Other,3
Michel Kratochvil,Hard,A,Indianapolis,4
Michel Kratochvil,Hard,A,Other,17
Michel Kratochvil,Hard,A,Shanghai,4
Michel Kratochvil,Hard,A,Tokyo,6
Michel Kratochvil,Hard,D,Other,1
Michel Kratochvil,Hard,G,Australian Open,4
Michel Kratochvil,Hard,M,Other,3
Michiel Schapers,Carpet,A,Other,3
Michiel Schapers,Clay,G,Other,2
Michiel Schapers,Grass,A,Rosmalen,7
Michiel Schapers,Hard,A,Other,10
Michiel Schapers,Hard,G,Other,4
Micke Kontinen,Hard,D,Other,2
Miguel Angel Este,Hard,D,Other,1
Miguel Angel Lopez Jaen,Clay,G,Other,1
Miguel Angel Reyes Varela,Hard,D,Other,4
Miguel Gallardo Valles,Carpet,D,Other,2
Miguel Gallardo Valles,Clay,D,Other,7
Miguel Gallardo Valles,Hard,D,Other,9
Miguel Merz,Clay,A,Other,1
Miguel Merz,Clay,D,Other,1
Miguel Nido,Clay,D,Other,3
Miguel Tobon,Clay,A,Bogota,9
Miguel Tobon,Clay,D,Other,9
Miguel Tobon,Hard,D,Other,2
Mik Ledvonova,Clay,D,Other,1
Mik Ledvonova,Hard,D,Other,1
Mikael Pernfors,Carpet,M,Other,1
Mikael Pernfors,Clay,A,Other,8
Mikael Pernfors,Hard,A,Other,5
Mikael Pernfors,Hard,G,Other,1
Mikael Pernfors,Hard,M,Canada Masters,6
Mikael Pernfors,Hard,M,Other,3
Mikael Stadling,Carpet,A,Other,1
Mikael Tillstrom,Carpet,A,Lyon,4
Mikael Tillstrom,Carpet,A,Other,6
Mikael Tillstrom,Carpet,A,Singapore,4
Mikael Tillstrom,Clay,A,Mallorca,4
Mikael Tillstrom,Clay,A,Other,16
Mikael Tillstrom,Clay,D,Other,2
Mikael Tillstrom,Clay,G,Roland Garros,7
Mikael Tillstrom,Clay,M,Other,2
Mikael Tillstrom,Grass,G,Other,3
Mikael Tillstrom,Hard,A,Chennai,11
Mikael Tillstrom,Hard,A,Other,26
Mikael Tillstrom,Hard,A,San Jose,4
Mikael Tillstrom,Hard,A,Singapore,4
Mikael Tillstrom,Hard,A,Tokyo,4
Mikael Tillstrom,Hard,G,Australian Open,8
Mikael Tillstrom,Hard,G,Other,3
Mikael Tillstrom,Hard,M,Other,5
Mikael Torpegaard,Carpet,D,Other,1
Mikael Torpegaard,Clay,D,Other,1
Mikael Torpegaard,Hard,A,Other,1
Mikael Torpegaard,Hard,D,Other,2
Mikael Ymer,Clay,A,Other,7
Mikael Ymer,Clay,D,Other,2
Mikael Ymer,Clay,G,Roland Garros,5
Mikael Ymer,Grass,A,Other,2
Mikael Ymer,Grass,G,Wimbledon,4
Mikael Ymer,Hard,A,Montpellier,4
Mikael Ymer,Hard,A,Other,15
Mikael Ymer,Hard,A,Stockholm,4
Mikael Ymer,Hard,A,Washington,4
Mikael Ymer,Hard,A,Winston-Salem,6
Mikael Ymer,Hard,D,Other,12
Mikael Ymer,Hard,F,Other,1
Mikael Ymer,Hard,G,Other,3
Mikael Ymer,Hard,M,Other,4
Mikal Oliver Statham,Hard,D,Other,1
Mike Bryan,Grass,A,Other,1
Mike Bryan,Hard,A,Other,4
Mike Scheidweiler,Carpet,D,Other,1
Mike Scheidweiler,Clay,D,Other,3
Mike Scheidweiler,Hard,D,Other,3
Mikelis Libietis,Hard,D,Other,1
Mikhail Elgin,Hard,A,Other,3
Mikhail Filima,Carpet,D,Other,1
Mikhail Filima,Hard,D,Other,2
Mikhail Kukushkin,Carpet,D,Other,1
Mikhail Kukushkin,Clay,A,Barcelona,5
Mikhail Kukushkin,Clay,A,Other,13
Mikhail Kukushkin,Clay,D,Other,7
Mikhail Kukushkin,Clay,G,Roland Garros,5
Mikhail Kukushkin,Clay,M,Other,6
Mikhail Kukushkin,Grass,A,Eastbourne,4
Mikhail Kukushkin,Grass,A,Other,2
Mikhail Kukushkin,Grass,D,Other,1
Mikhail Kukushkin,Grass,G,Wimbledon,8
Mikhail Kukushkin,Hard,A,Marseille,4
Mikhail Kukushkin,Hard,A,Memphis,6
Mikhail Kukushkin,Hard,A,Moscow,14
Mikhail Kukushkin,Hard,A,Other,29
Mikhail Kukushkin,Hard,A,St. Petersburg,9
Mikhail Kukushkin,Hard,A,Sydney,4
Mikhail Kukushkin,Hard,A,Vienna,4
Mikhail Kukushkin,Hard,D,Other,19
Mikhail Kukushkin,Hard,G,Other,5
Mikhail Kukushkin,Hard,G,US Open,10
Mikhail Kukushkin,Hard,M,Indian Wells Masters,4
Mikhail Kukushkin,Hard,M,Miami Masters,8
Mikhail Kukushkin,Hard,M,Other,2
